date,season,item,msrp,netsale,cogs,discount
2025-03-08,S25,SKORT,68,68,11,0%
2025-03-08,S25,SOCKS,54,54,12,0%
2025-03-08,S25,SWEATER,2040,1988,461,3%
2025-03-08,S25,SWEATPANTS,988,970,198,2%
2025-03-08,S25,SWEATSHIRT,220,220,36,0%
2025-03-08,S25,TANK TOP,58,58,8,0%
2025-03-08,S25,TRACK JACKET,3180,3114,603,2%
2025-03-08,S25,TRACK PANT,2538,2471,483,3%
2025-03-08,S25,T-SHIRT,1134,1077,208,5%
2025-03-09,CORE,SOCKS,198,176,44,11%
2025-03-09,CORE,TRACK JACKET,420,420,66,0%
2025-03-09,CORE,TRACK PANT,565,442,96,22%
2025-03-09,F21,HAT,76,28,12,63%
2025-03-09,F22,HAT,96,30,16,69%
2025-03-09,F22,TANK TOP,58,18,11,69%
2025-03-09,F23,TRACK PANT,775,224,135,71%
2025-03-09,F24,ACCESSORIES,672,317,157,53%
2025-03-09,F24,CAMP SHIRT,150,-6,30,104%
2025-03-09,F24,CREWNECK,110,55,25,50%
2025-03-09,F24,DRESS,745,355,171,52%
2025-03-09,F24,FOOTWEAR,150,90,36,40%
2025-03-09,F24,HOODIE,1400,679,352,52%
2025-03-09,F24,LEGGINGS,220,99,42,55%
2025-03-09,F24,LONG SLEEVE KNIT,1565,728,410,53%
2025-03-09,F24,POLO,4585,2221,1750,52%
2025-03-09,F24,S/S BUTTON SHIRT,1568,755,528,52%
2025-03-09,F24,SHORTS,5023,2421,1336,52%
2025-03-09,F24,SKIRT,468,216,205,54%
2025-03-09,F24,SOCKS,108,50,36,53%
2025-03-09,F24,SPORT BRA,136,61,38,55%
2025-03-09,F24,SWEATER,2200,1004,470,54%
2025-03-09,F24,SWEATPANTS,1162,576,240,50%
2025-03-09,F24,SWEATSHIRT,145,102,55,30%
2025-03-09,F24,TRACK JACKET,11295,5760,2178,49%
2025-03-09,F24,TRACK PANT,8710,4420,1636,49%
2025-03-09,F24,T-SHIRT,6490,3016,2019,54%
2025-03-09,S23,SHORTS,68,19,12,72%
2025-03-09,S24,CAMP SHIRT,135,41,25,70%
2025-03-09,S24,CARDIGAN,216,66,38,69%
2025-03-09,S24,DRESS,534,219,136,59%
2025-03-09,S24,FOOTWEAR,59,42,10,29%
2025-03-09,S24,OUTERWEAR,150,38,28,75%
2025-03-09,S24,POLO,582,204,116,65%
2025-03-09,S24,SHORTS,1216,365,215,70%
2025-03-09,S24,SKIRT,448,135,72,70%
2025-03-09,S24,SKORT,78,22,13,72%
2025-03-09,S24,SPORT BRA,48,15,7,69%
2025-03-09,S24,TANK TOP,68,21,11,69%
2025-03-09,S24,TRACK JACKET,530,157,85,70%
2025-03-09,S24,TRACK PANT,735,406,125,45%
2025-03-09,S24,T-SHIRT,124,38,21,70%
2025-03-09,S25,SHOES,59,59,8,0%
2025-03-09,S25,CABANA SHIRT,1125,1044,222,7%
2025-03-09,S25,CREWNECK,588,573,108,3%
2025-03-09,S25,HAT,116,116,24,0%
2025-03-09,S25,HOODIE,400,388,85,3%
2025-03-09,S25,LEGGINGS,288,288,57,0%
2025-03-09,S25,LONG SLEEVE KNIT,156,156,20,0%
2025-03-09,S25,PANTS,210,210,44,0%
2025-03-09,S25,POLO,1206,1147,244,5%
2025-03-09,S25,SHORTS,2196,2128,444,3%
2025-03-09,S25,SOCKS,72,70,16,2%
2025-03-09,S25,SPORT BRA,68,68,17,0%
2025-03-09,S25,SWEATER,4015,3841,914,4%
2025-03-09,S25,SWEATPANTS,616,603,126,2%
2025-03-09,S25,SWEATSHIRT,110,94,18,15%
2025-03-09,S25,TRACK JACKET,5000,4831,946,3%
2025-03-09,S25,TRACK PANT,3455,3321,670,4%
2025-03-09,S25,T-SHIRT,1136,1106,205,3%
2025-03-09,S22,T-SHIRT,54,14,12,73%
2025-03-10,CORE,HAT,216,216,39,0%
2025-03-10,CORE,SOCKS,180,162,40,10%
2025-03-10,CORE,TRACK JACKET,305,305,58,0%
2025-03-10,CORE,TRACK PANT,595,583,118,2%
2025-03-10,F22,HAT,0,-6,0,#DIV/0!
2025-03-10,F23,TRACK JACKET,-135,-41,-29,70%
2025-03-10,F23,TRACK PANT,-500,-141,-87,72%
2025-03-10,F24,SHOES,-145,-145,-53,0%
2025-03-10,F24,ACCESSORIES,336,157,77,53%
2025-03-10,F24,CAMP SHIRT,300,120,60,60%
2025-03-10,F24,DRESS,260,143,41,45%
2025-03-10,F24,HAT,45,32,11,29%
2025-03-10,F24,HOODIE,525,246,129,53%
2025-03-10,F24,LEGGINGS,220,105,42,53%
2025-03-10,F24,LONG SLEEVE KNIT,1342,666,285,50%
2025-03-10,F24,POLO,2514,1138,879,55%
2025-03-10,F24,S/S BUTTON SHIRT,588,277,198,53%
2025-03-10,F24,SHORTS,4528,1976,1123,56%
2025-03-10,F24,SKIRT,343,156,92,54%
2025-03-10,F24,SPORT BRA,136,65,38,53%
2025-03-10,F24,SWEATER,3135,1564,714,50%
2025-03-10,F24,SWEATPANTS,318,134,66,58%
2025-03-10,F24,TRACK JACKET,6550,3185,1258,51%
2025-03-10,F24,TRACK PANT,5265,2599,1013,51%
2025-03-10,F24,T-SHIRT,1816,859,522,53%
2025-03-10,S24,CAMP SHIRT,415,126,86,70%
2025-03-10,S24,DRESS,470,141,89,70%
2025-03-10,S24,FOOTWEAR,295,206,50,30%
2025-03-10,S24,JACKET,350,175,130,50%
2025-03-10,S24,OUTERWEAR,150,41,28,73%
2025-03-10,S24,POLO,231,70,41,70%
2025-03-10,S24,SHORTS,823,254,161,69%
2025-03-10,S24,SKIRT,468,139,78,70%
2025-03-10,S24,SKORT,166,48,31,71%
2025-03-10,S24,SPORT BRA,174,52,30,70%
2025-03-10,S24,TANK TOP,146,45,23,69%
2025-03-10,S24,TRACK JACKET,260,79,39,70%
2025-03-10,S24,TRACK PANT,270,165,72,39%
2025-03-10,S25,SHOES,118,112,16,5%
2025-03-10,S25,CABANA SHIRT,645,633,134,2%
2025-03-10,S25,CREWNECK,686,676,126,1%
2025-03-10,S25,HAT,232,226,48,3%
2025-03-10,S25,HOODIE,450,300,99,33%
2025-03-10,S25,LONG SLEEVE KNIT,78,78,10,0%
2025-03-10,S25,POLO,1618,1380,321,15%
2025-03-10,S25,PULLOVER,110,110,21,0%
2025-03-10,S25,SHORTS,2205,2036,462,8%
2025-03-10,S25,SKIRT,78,78,2,0%
2025-03-10,S25,SOCKS,36,36,8,0%
2025-03-10,S25,SWEATER,2840,2822,663,1%
2025-03-10,S25,SWEATPANTS,528,528,108,0%
2025-03-10,S25,TANK TOP,58,58,8,0%
2025-03-10,S25,TRACK JACKET,4515,4434,857,2%
2025-03-10,S25,TRACK PANT,2970,2782,572,6%
2025-03-10,S25,T-SHIRT,1116,1064,204,5%
2025-03-10,S25,VISOR,38,38,7,0%
2025-03-10,S22,FOOTWEAR,95,29,21,69%
2025-03-11,CORE,SOCKS,234,210,52,10%
2025-03-11,CORE,TRACK JACKET,165,165,36,0%
2025-03-11,CORE,TRACK PANT,15,37,11,-147%
2025-03-11,F22,HAT,96,27,16,72%
2025-03-11,F23,SHORTS,68,19,13,72%
2025-03-11,F23,TRACK JACKET,175,53,33,70%
2025-03-11,F23,TRACK PANT,0,4,2,#DIV/0!
2025-03-11,F24,ACCESSORIES,588,284,127,52%
2025-03-11,F24,BAG,110,77,31,30%
2025-03-11,F24,CAMP SHIRT,600,234,128,61%
2025-03-11,F24,DRESS,435,220,79,49%
2025-03-11,F24,FOOTWEAR,150,90,36,40%
2025-03-11,F24,HOODIE,525,258,129,51%
2025-03-11,F24,LONG SLEEVE KNIT,1321,661,411,50%
2025-03-11,F24,POLO,3881,1903,1374,51%
2025-03-11,F24,S/S BUTTON SHIRT,1372,644,462,53%
2025-03-11,F24,SHORTS,3123,1443,834,54%
2025-03-11,F24,SKIRT,468,222,204,53%
2025-03-11,F24,SOCKS,90,44,26,52%
2025-03-11,F24,SWEATER,1980,929,493,53%
2025-03-11,F24,SWEATPANTS,737,354,145,52%
2025-03-11,F24,TRACK JACKET,7060,3469,1283,51%
2025-03-11,F24,TRACK PANT,6730,3420,1254,49%
2025-03-11,F24,T-SHIRT,1916,930,505,51%
2025-03-11,S24,CAMP SHIRT,135,37,32,73%
2025-03-11,S24,CARDIGAN,324,96,57,70%
2025-03-11,S24,DRESS,98,27,17,72%
2025-03-11,S24,FOOTWEAR,381,290,86,24%
2025-03-11,S24,POLO,417,121,73,71%
2025-03-11,S24,SHORTS,856,251,156,71%
2025-03-11,S24,SKIRT,370,107,63,71%
2025-03-11,S24,SKORT,166,49,31,71%
2025-03-11,S24,SPORT BRA,48,15,7,69%
2025-03-11,S24,SWEATPANTS,176,48,32,73%
2025-03-11,S24,TANK TOP,340,99,55,71%
2025-03-11,S24,TRACK JACKET,415,118,76,72%
2025-03-11,S24,TRACK PANT,255,137,40,46%
2025-03-11,S24,T-SHIRT,48,15,7,69%
2025-03-11,S25,CABANA SHIRT,750,750,144,0%
2025-03-11,S25,CAMP SHIRT,88,88,15,0%
2025-03-11,S25,CREWNECK,490,490,90,0%
2025-03-11,S25,HAT,232,226,48,3%
2025-03-11,S25,HOODIE,25,25,7,0%
2025-03-11,S25,LONG SLEEVE KNIT,250,238,52,5%
2025-03-11,S25,POLO,2489,2226,491,11%
2025-03-11,S25,SHORTS,2620,2544,519,3%
2025-03-11,S25,SKIRT,176,176,22,0%
2025-03-11,S25,SOCKS,36,36,8,0%
2025-03-11,S25,SWEATER,1265,758,291,40%
2025-03-11,S25,SWEATPANTS,342,342,72,0%
2025-03-11,S25,SWEATSHIRT,220,209,36,5%
2025-03-11,S25,TRACK JACKET,2665,2570,513,4%
2025-03-11,S25,TRACK PANT,2803,2735,549,2%
2025-03-11,S25,T-SHIRT,1446,1377,256,5%
2025-03-12,CORE,ACCESSORIES,18,14,5,22%
2025-03-12,CORE,SOCKS,252,214,56,15%
2025-03-12,CORE,TRACK JACKET,585,399,102,32%
2025-03-12,CORE,TRACK PANT,235,105,45,56%
2025-03-12,F22,HAT,108,33,20,69%
2025-03-12,F23,KNITWEAR,225,61,63,73%
2025-03-12,F23,TRACK PANT,755,223,142,71%
2025-03-12,F24,ACCESSORIES,1176,575,254,51%
2025-03-12,F24,CAMP SHIRT,2535,967,529,62%
2025-03-12,F24,DRESS,895,492,155,45%
2025-03-12,F24,FOOTWEAR,150,90,36,40%
2025-03-12,F24,HOODIE,770,390,170,49%
2025-03-12,F24,LEGGINGS,220,110,42,50%
2025-03-12,F24,LONG SLEEVE KNIT,4294,2084,1033,51%
2025-03-12,F24,OUTERWEAR,450,203,87,55%
2025-03-12,F24,POLO,4892,2237,1744,54%
2025-03-12,F24,S/S BUTTON SHIRT,1666,818,561,51%
2025-03-12,F24,SHORTS,10623,4834,2576,54%
2025-03-12,F24,SKIRT,1142,564,432,51%
2025-03-12,F24,SOCKS,126,62,34,51%
2025-03-12,F24,SPORT BRA,204,102,57,50%
2025-03-12,F24,SWEATER,1120,536,278,52%
2025-03-12,F24,SWEATPANTS,1334,643,265,52%
2025-03-12,F24,TRACK JACKET,8240,4113,1646,50%
2025-03-12,F24,TRACK PANT,7155,3477,1364,51%
2025-03-12,F24,T-SHIRT,5830,2754,1646,53%
2025-03-12,S23,SHORTS,136,42,28,69%
2025-03-12,S24,CAMP SHIRT,550,163,111,70%
2025-03-12,S24,CARDIGAN,540,162,95,70%
2025-03-12,S24,DRESS,470,136,91,71%
2025-03-12,S24,FOOTWEAR,118,84,20,29%
2025-03-12,S24,OUTERWEAR,150,45,28,70%
2025-03-12,S24,POLO,786,236,139,70%
2025-03-12,S24,SHORTS,3871,1150,722,70%
2025-03-12,S24,SKIRT,818,278,148,66%
2025-03-12,S24,SKORT,176,51,38,71%
2025-03-12,S24,SPORT BRA,144,44,21,70%
2025-03-12,S24,SWEATPANTS,264,72,48,73%
2025-03-12,S24,TANK TOP,232,66,40,71%
2025-03-12,S24,TRACK JACKET,405,87,69,79%
2025-03-12,S24,TRACK PANT,259,114,56,56%
2025-03-12,S24,T-SHIRT,364,155,110,57%
2025-03-12,S25,CABANA SHIRT,2120,1770,416,16%
2025-03-12,S25,CREWNECK,980,882,180,10%
2025-03-12,S25,HAT,290,284,60,2%
2025-03-12,S25,POLO,2294,2131,465,7%
2025-03-12,S25,SHORTS,2825,2679,567,5%
2025-03-12,S25,SKIRT,98,88,20,10%
2025-03-12,S25,SOCKS,72,70,16,2%
2025-03-12,S25,SWEATER,3725,3484,873,6%
2025-03-12,S25,SWEATPANTS,792,783,162,1%
2025-03-12,S25,SWEATSHIRT,0,-110,0,#DIV/0!
2025-03-12,S25,TANK TOP,68,68,14,0%
2025-03-12,S25,TRACK JACKET,5635,5482,1054,3%
2025-03-12,S25,TRACK PANT,4453,4347,857,2%
2025-03-12,S25,T-SHIRT,1322,1269,226,4%
2025-03-12,S25,VISOR,38,38,7,0%
2025-03-13,CORE,HAT,252,248,42,2%
2025-03-13,CORE,SOCKS,468,382,104,18%
2025-03-13,CORE,TRACK JACKET,865,851,146,2%
2025-03-13,CORE,TRACK PANT,675,645,113,4%
2025-03-13,F22,HAT,96,30,16,69%
2025-03-13,F23,TRACK PANT,285,86,62,70%
2025-03-13,F24,ACCESSORIES,1012,471,221,53%
2025-03-13,F24,BAG,110,69,31,37%
2025-03-13,F24,CAMP SHIRT,1500,573,314,62%
2025-03-13,F24,CREWNECK,95,17,14,83%
2025-03-13,F24,DRESS,40,11,32,72%
2025-03-13,F24,HOODIE,780,426,159,45%
2025-03-13,F24,LEGGINGS,220,110,42,50%
2025-03-13,F24,LONG SLEEVE KNIT,3331,1615,770,52%
2025-03-13,F24,OUTERWEAR,900,372,185,59%
2025-03-13,F24,POLO,5875,2792,2441,52%
2025-03-13,F24,S/S BUTTON SHIRT,1274,588,429,54%
2025-03-13,F24,SHORTS,7695,3479,1913,55%
2025-03-13,F24,SKIRT,879,404,349,54%
2025-03-13,F24,SOCKS,126,61,28,51%
2025-03-13,F24,SPORT BRA,136,63,38,54%
2025-03-13,F24,SWEATER,1040,409,224,61%
2025-03-13,F24,SWEATPANTS,428,209,90,51%
2025-03-13,F24,TRACK JACKET,9400,4666,1820,50%
2025-03-13,F24,TRACK PANT,7825,3863,1514,51%
2025-03-13,F24,T-SHIRT,3308,1507,1008,54%
2025-03-13,S24,CAMP SHIRT,135,41,32,70%
2025-03-13,S24,CARDIGAN,108,33,19,69%
2025-03-13,S24,DRESS,196,60,34,69%
2025-03-13,S24,FOOTWEAR,177,126,30,29%
2025-03-13,S24,OUTERWEAR,300,86,56,72%
2025-03-13,S24,POLO,797,234,143,71%
2025-03-13,S24,SHORTS,1811,541,330,70%
2025-03-13,S24,SKIRT,886,297,163,66%
2025-03-13,S24,SKORT,166,49,31,71%
2025-03-13,S24,SPORT BRA,256,79,43,69%
2025-03-13,S24,SWEATER,150,45,37,70%
2025-03-13,S24,TANK TOP,426,125,72,71%
2025-03-13,S24,TRACK JACKET,135,37,23,73%
2025-03-13,S24,TRACK PANT,115,58,20,50%
2025-03-13,S25,SHOES,59,53,8,10%
2025-03-13,S25,ACCESSORIES,58,58,11,0%
2025-03-13,S25,CABANA SHIRT,885,859,185,3%
2025-03-13,S25,CREWNECK,980,858,180,13%
2025-03-13,S25,HAT,232,232,48,0%
2025-03-13,S25,HOODIE,450,435,99,3%
2025-03-13,S25,LONG SLEEVE KNIT,0,-78,0,#DIV/0!
2025-03-13,S25,POLO,2402,2339,466,3%
2025-03-13,S25,SHORTS,1723,1580,351,8%
2025-03-13,S25,SKIRT,58,58,11,0%
2025-03-13,S25,SKORT,410,401,81,2%
2025-03-13,S25,SOCKS,18,18,4,0%
2025-03-13,S25,SWEATER,3085,3085,713,0%
2025-03-13,S25,SWEATPANTS,440,431,90,2%
2025-03-13,S25,SWEATSHIRT,220,209,36,5%
2025-03-13,S25,TANK TOP,126,126,22,0%
2025-03-13,S25,TRACK JACKET,4735,4524,901,4%
2025-03-13,S25,TRACK PANT,4830,4737,938,2%
2025-03-13,S25,T-SHIRT,1024,1007,192,2%
2025-03-13,S25,VISOR,38,38,7,0%
2025-03-13,S22,FOOTWEAR,95,29,21,69%
2025-03-14,CORE,ACCESSORIES,36,28,10,22%
2025-03-14,CORE,SOCKS,216,212,48,2%
2025-03-14,CORE,TRACK JACKET,635,600,130,6%
2025-03-14,CORE,TRACK PANT,235,234,45,1%
2025-03-14,F22,HAT,48,15,8,69%
2025-03-14,F23,TRACK PANT,265,81,48,69%
2025-03-14,F24,SHOES,0,-145,0,#DIV/0!
2025-03-14,F24,ACCESSORIES,588,290,138,51%
2025-03-14,F24,BAG,-220,-154,-62,30%
2025-03-14,F24,CAMP SHIRT,1200,474,246,61%
2025-03-14,F24,CREWNECK,220,110,50,50%
2025-03-14,F24,FOOTWEAR,160,113,44,29%
2025-03-14,F24,HOODIE,385,207,85,46%
2025-03-14,F24,LONG SLEEVE KNIT,2159,1018,445,53%
2025-03-14,F24,POLO,3771,1975,1545,48%
2025-03-14,F24,S/S BUTTON SHIRT,1274,617,429,52%
2025-03-14,F24,SHORTS,7332,3595,1674,51%
2025-03-14,F24,SKIRT,498,262,150,47%
2025-03-14,F24,SOCKS,72,35,16,51%
2025-03-14,F24,SWEATER,725,413,170,43%
2025-03-14,F24,SWEATPANTS,416,208,84,50%
2025-03-14,F24,SWEATSHIRT,-250,-113,-52,55%
2025-03-14,F24,TRACK JACKET,7780,3933,1513,49%
2025-03-14,F24,TRACK PANT,6485,3164,1259,51%
2025-03-14,F24,T-SHIRT,4042,1894,1172,53%
2025-03-14,S23,SHORTS,136,38,28,72%
2025-03-14,S24,CAMP SHIRT,550,167,118,70%
2025-03-14,S24,CARDIGAN,216,63,38,71%
2025-03-14,S24,DRESS,176,51,38,71%
2025-03-14,S24,FOOTWEAR,-59,-42,-10,29%
2025-03-14,S24,POLO,424,125,73,71%
2025-03-14,S24,SHORTS,2201,650,420,70%
2025-03-14,S24,SKIRT,516,148,87,71%
2025-03-14,S24,SKORT,88,27,19,69%
2025-03-14,S24,SPORT BRA,32,9,-1,73%
2025-03-14,S24,TANK TOP,136,39,22,71%
2025-03-14,S24,TRACK JACKET,540,365,93,32%
2025-03-14,S24,TRACK PANT,890,522,199,41%
2025-03-14,S24,T-SHIRT,144,58,39,60%
2025-03-14,S25,ACCESSORIES,68,68,13,0%
2025-03-14,S25,CABANA SHIRT,230,193,32,16%
2025-03-14,S25,CREWNECK,588,470,108,20%
2025-03-14,S25,HAT,232,226,48,3%
2025-03-14,S25,HOODIE,513,478,109,7%
2025-03-14,S25,POLO,2670,2158,542,19%
2025-03-14,S25,SHORTS,2414,2215,488,8%
2025-03-14,S25,SKIRT,176,176,22,0%
2025-03-14,S25,SOCKS,54,52,12,3%
2025-03-14,S25,SWEATER,2290,2225,531,3%
2025-03-14,S25,SWEATPANTS,714,511,144,28%
2025-03-14,S25,SWEATSHIRT,0,0,0,#DIV/0!
2025-03-14,S25,TANK TOP,58,52,8,10%
2025-03-14,S25,TRACK JACKET,3915,3499,732,11%
2025-03-14,S25,TRACK PANT,2535,2212,488,13%
2025-03-14,S25,T-SHIRT,1718,1609,295,6%
2025-03-15,CORE,HAT,42,42,7,0%
2025-03-15,CORE,SOCKS,216,202,48,7%
2025-03-15,CORE,TRACK JACKET,890,876,160,2%
2025-03-15,CORE,TRACK PANT,565,554,96,2%
2025-03-15,F22,HAT,96,30,16,69%
2025-03-15,F23,SHORTS,204,63,39,69%
2025-03-15,F23,SWEATPANTS,88,27,16,69%
2025-03-15,F23,TRACK PANT,150,45,27,70%
2025-03-15,F24,ACCESSORIES,252,122,58,52%
2025-03-15,F24,CAMP SHIRT,1785,716,377,60%
2025-03-15,F24,DRESS,405,197,66,51%
2025-03-15,F24,FOOTWEAR,320,226,88,29%
2025-03-15,F24,HOODIE,1720,853,393,50%
2025-03-15,F24,LEGGINGS,110,55,21,50%
2025-03-15,F24,LONG SLEEVE KNIT,2202,1074,456,51%
2025-03-15,F24,OUTERWEAR,450,180,98,60%
2025-03-15,F24,POLO,5036,2484,1962,51%
2025-03-15,F24,S/S BUTTON SHIRT,392,196,132,50%
2025-03-15,F24,SHORTS,5621,2786,1259,50%
2025-03-15,F24,SKIRT,254,141,66,44%
2025-03-15,F24,SOCKS,54,26,18,52%
2025-03-15,F24,SPORT BRA,68,34,19,50%
2025-03-15,F24,SWEATER,1180,488,300,59%
2025-03-15,F24,SWEATPANTS,1397,680,290,51%
2025-03-15,F24,SWEATSHIRT,125,63,26,50%
2025-03-15,F24,TRACK JACKET,12460,5778,2375,54%
2025-03-15,F24,TRACK PANT,10570,5259,2007,50%
2025-03-15,F24,T-SHIRT,3472,1644,1113,53%
2025-03-15,S23,SHORTS,204,61,40,70%
2025-03-15,S24,SHOES,50,50,16,0%
2025-03-15,S24,CAMP SHIRT,135,41,25,70%
2025-03-15,S24,DRESS,176,51,38,71%
2025-03-15,S24,FOOTWEAR,236,122,40,48%
2025-03-15,S24,OUTERWEAR,150,45,28,70%
2025-03-15,S24,POLO,735,209,125,72%
2025-03-15,S24,SHORTS,2433,707,462,71%
2025-03-15,S24,SKIRT,798,242,129,70%
2025-03-15,S24,SKORT,166,51,31,69%
2025-03-15,S24,SPORT BRA,144,45,21,69%
2025-03-15,S24,TANK TOP,222,65,39,71%
2025-03-15,S24,TRACK JACKET,135,37,23,73%
2025-03-15,S24,TRACK PANT,450,242,68,46%
2025-03-15,S24,T-SHIRT,86,26,14,70%
2025-03-15,S25,SHOES,235,226,44,4%
2025-03-15,S25,CABANA SHIRT,1098,1063,222,3%
2025-03-15,S25,CREWNECK,1078,1044,198,3%
2025-03-15,S25,DRESS,125,113,23,10%
2025-03-15,S25,FOOTWEAR,300,300,66,0%
2025-03-15,S25,HAT,174,174,36,0%
2025-03-15,S25,HOODIE,150,150,33,0%
2025-03-15,S25,POLO,2697,2641,542,2%
2025-03-15,S25,SHORTS,3363,3258,694,3%
2025-03-15,S25,SKIRT,58,52,11,10%
2025-03-15,S25,SKORT,382,382,87,0%
2025-03-15,S25,SOCKS,54,52,12,3%
2025-03-15,S25,SWEATER,3260,2886,761,11%
2025-03-15,S25,SWEATPANTS,968,937,198,3%
2025-03-15,S25,SWEATSHIRT,220,220,36,0%
2025-03-15,S25,TANK TOP,58,52,10,10%
2025-03-15,S25,TRACK JACKET,4685,4320,876,8%
2025-03-15,S25,TRACK PANT,3270,3177,616,3%
2025-03-15,S25,T-SHIRT,1318,1283,222,3%
2025-03-16,CORE,ACCESSORIES,36,32,10,11%
2025-03-16,CORE,HAT,84,80,14,5%
2025-03-16,CORE,SOCKS,288,275,64,4%
2025-03-16,CORE,TRACK JACKET,2225,2102,400,6%
2025-03-16,CORE,TRACK PANT,1615,1519,293,6%
2025-03-16,F21,HAT,38,15,6,61%
2025-03-16,F22,HAT,48,15,8,69%
2025-03-16,F23,SHORTS,68,19,13,72%
2025-03-16,F23,SWEATPANTS,88,22,16,75%
2025-03-16,F23,TRACK JACKET,175,53,33,70%
2025-03-16,F23,TRACK PANT,485,143,94,70%
2025-03-16,F24,ACCESSORIES,634,307,139,52%
2025-03-16,F24,CAMP SHIRT,900,360,192,60%
2025-03-16,F24,DRESS,375,201,89,46%
2025-03-16,F24,HOODIE,375,108,92,71%
2025-03-16,F24,LEGGINGS,220,105,42,53%
2025-03-16,F24,LONG SLEEVE KNIT,3003,1441,736,52%
2025-03-16,F24,OUTERWEAR,225,90,49,60%
2025-03-16,F24,POLO,5370,2638,2126,51%
2025-03-16,F24,S/S BUTTON SHIRT,1078,529,363,51%
2025-03-16,F24,SHORTS,4893,2295,1212,53%
2025-03-16,F24,SKIRT,790,392,322,50%
2025-03-16,F24,SOCKS,36,18,8,50%
2025-03-16,F24,SPORT BRA,68,31,19,55%
2025-03-16,F24,SWEATER,1195,536,292,55%
2025-03-16,F24,SWEATPANTS,428,209,91,51%
2025-03-16,F24,TRACK JACKET,9725,4659,1816,52%
2025-03-16,F24,TRACK PANT,8775,4342,1665,51%
2025-03-16,F24,T-SHIRT,3563,1663,1151,53%
2025-03-16,S23,SHORTS,204,63,38,69%
2025-03-16,S24,CAMP SHIRT,135,41,25,70%
2025-03-16,S24,CARDIGAN,108,33,19,69%
2025-03-16,S24,DRESS,274,81,55,70%
2025-03-16,S24,FOOTWEAR,59,42,10,29%
2025-03-16,S24,POLO,329,97,56,70%
2025-03-16,S24,SHORTS,2253,637,416,72%
2025-03-16,S24,SKIRT,584,178,96,70%
2025-03-16,S24,SKORT,244,73,43,70%
2025-03-16,S24,SPORT BRA,572,168,105,71%
2025-03-16,S24,TANK TOP,302,91,47,70%
2025-03-16,S24,TRACK JACKET,430,146,79,66%
2025-03-16,S24,T-SHIRT,124,53,39,57%
2025-03-16,S25,ACCESSORIES,58,58,11,0%
2025-03-16,S25,CABANA SHIRT,750,713,144,5%
2025-03-16,S25,CREWNECK,196,206,36,-5%
2025-03-16,S25,FOOTWEAR,450,435,99,3%
2025-03-16,S25,HAT,232,226,48,3%
2025-03-16,S25,HOODIE,250,225,52,10%
2025-03-16,S25,JACKET,330,330,64,0%
2025-03-16,S25,LONG SLEEVE KNIT,78,78,10,0%
2025-03-16,S25,POLO,2830,2754,527,3%
2025-03-16,S25,SHORTS,2952,2885,598,2%
2025-03-16,S25,SKORT,88,79,18,10%
2025-03-16,S25,SOCKS,108,108,24,0%
2025-03-16,S25,SWEATER,2650,2518,612,5%
2025-03-16,S25,SWEATPANTS,274,273,54,0%
2025-03-16,S25,TRACK JACKET,4400,4201,831,5%
2025-03-16,S25,TRACK PANT,3725,3536,697,5%
2025-03-16,S25,T-SHIRT,1732,1703,316,2%
2025-03-17,CORE,HAT,0,-4,0,#DIV/0!
2025-03-17,CORE,SOCKS,144,137,32,5%
2025-03-17,CORE,TRACK JACKET,90,90,-6,0%
2025-03-17,CORE,TRACK PANT,-15,-15,-11,0%
2025-03-17,F22,HAT,144,45,24,69%
2025-03-17,F22,SHORTS,78,24,14,69%
2025-03-17,F23,SHORTS,136,40,26,71%
2025-03-17,F23,SWEATPANTS,88,8,16,91%
2025-03-17,F23,TRACK PANT,270,81,62,70%
2025-03-17,F24,ACCESSORIES,588,287,122,51%
2025-03-17,F24,CAMP SHIRT,1185,470,249,60%
2025-03-17,F24,DRESS,260,131,57,50%
2025-03-17,F24,HOODIE,1410,714,339,49%
2025-03-17,F24,LEGGINGS,110,55,21,50%
2025-03-17,F24,LONG SLEEVE KNIT,2769,1328,594,52%
2025-03-17,F24,OUTERWEAR,675,261,147,61%
2025-03-17,F24,POLO,3547,1763,1311,50%
2025-03-17,F24,S/S BUTTON SHIRT,1274,605,429,53%
2025-03-17,F24,SHORTS,6450,3140,1626,51%
2025-03-17,F24,SKIRT,712,361,288,49%
2025-03-17,F24,SKORT,78,47,18,40%
2025-03-17,F24,SPORT BRA,68,34,19,50%
2025-03-17,F24,SWEATER,1940,970,448,50%
2025-03-17,F24,SWEATPANTS,621,300,132,52%
2025-03-17,F24,SWEATSHIRT,-125,-57,-26,55%
2025-03-17,F24,TRACK JACKET,4410,1779,856,60%
2025-03-17,F24,TRACK PANT,6290,3083,1283,51%
2025-03-17,F24,T-SHIRT,3564,1676,1285,53%
2025-03-17,S24,SHOES,150,150,49,0%
2025-03-17,S24,CAMP SHIRT,425,125,90,71%
2025-03-17,S24,CARDIGAN,216,66,38,69%
2025-03-17,S24,DRESS,206,59,34,72%
2025-03-17,S24,FOOTWEAR,91,8,-6,91%
2025-03-17,S24,OUTERWEAR,150,41,28,73%
2025-03-17,S24,POLO,58,20,9,65%
2025-03-17,S24,SHORTS,1798,504,339,72%
2025-03-17,S24,SKIRT,282,87,42,69%
2025-03-17,S24,SKORT,332,102,62,69%
